age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
26,61228.0,5.9,12.0,2.8,9.0,5.0,2.0,15.0,144764.0,70719.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,7.0,2.0,6.0,1.0,Male,Tier 2,Store
41,18771.0,6.2,12.0,1.9,6.0,3.0,21.0,12.0,100216.0,127455.0,8.0,2.0,7.0,6.0,10.0,7.0,3.0,8.0,8.0,1.0,9.0,Male,Tier 3,Store
18,89099.0,5.2,3.0,2.9,3.0,9.0,35.0,12.0,52391.0,51551.0,10.0,8.0,5.0,4.0,1.0,4.0,10.0,8.0,9.0,9.0,4.0,Other,Tier 3,Store
61,135811.0,3.4,3.0,1.8,4.0,7.0,48.0,19.0,113169.0,80385.0,7.0,6.0,4.0,9.0,1.0,6.0,5.0,10.0,6.0,1.0,8.0,Female,Tier 2,Store
25,202871.0,3.4,5.0,1.5,4.0,1.0,7.0,18.0,110255.0,83619.0,4.0,8.0,7.0,4.0,5.0,5.0,6.0,1.0,3.0,5.0,4.0,Other,Tier 3,Store
41,77257.0,7.0,5.0,2.8,9.0,1.0,22.0,10.0,59559.0,20771.0,7.0,5.0,6.0,1.0,1.0,3.0,9.0,4.0,5.0,3.0,7.0,Other,Tier 3,Store
28,32558.0,7.5,10.0,3.5,4.0,6.0,7.0,15.0,43151.0,80138.0,3.0,8.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,Female,Tier 3,Store
68,245540.0,5.1,5.0,6.0,4.0,4.0,24.0,8.0,50494.0,17187.0,6.0,1.0,7.0,3.0,10.0,5.0,8.0,8.0,10.0,9.0,6.0,Male,Tier 2,Store
34,73436.0,6.8,12.0,2.1,5.0,1.0,34.0,12.0,134725.0,106660.0,2.0,9.0,1.0,2.0,9.0,1.0,7.0,1.0,4.0,5.0,5.0,Male,Tier 3,Store
25,122779.0,5.1,13.0,3.5,6.0,9.0,46.0,18.0,145382.0,145371.0,6.0,1.0,2.0,6.0,8.0,4.0,8.0,4.0,6.0,4.0,7.0,Other,Tier 1,Store
52,139891.0,4.3,9.0,1.9,8.0,2.0,10.0,9.0,1164.0,86326.0,6.0,3.0,3.0,6.0,1.0,3.0,2.0,2.0,10.0,7.0,4.0,Female,Tier 1,Store
52,238175.0,6.4,9.0,3.5,1.0,1.0,40.0,6.0,80641.0,99481.0,3.0,4.0,5.0,9.0,7.0,3.0,6.0,2.0,10.0,1.0,1.0,Female,Tier 2,Store
50,47376.0,3.7,6.0,4.2,5.0,3.0,42.0,16.0,70398.0,58088.0,10.0,9.0,5.0,3.0,5.0,4.0,7.0,6.0,1.0,9.0,5.0,Female,Tier 3,Store
76,233530.0,9.8,11.0,2.7,9.0,10.0,5.0,9.0,113422.0,96655.0,9.0,8.0,2.0,5.0,7.0,9.0,3.0,2.0,1.0,5.0,5.0,Female,Tier 2,Store
22,92924.0,3.1,11.0,3.4,10.0,1.0,41.0,1.0,27127.0,117933.0,5.0,1.0,6.0,1.0,3.0,3.0,8.0,3.0,9.0,8.0,2.0,Other,Tier 1,Store
59,44332.0,6.6,7.0,3.1,4.0,4.0,41.0,17.0,52646.0,124644.0,5.0,7.0,1.0,3.0,6.0,7.0,5.0,9.0,6.0,9.0,1.0,Other,Tier 3,Store
56,146001.0,6.3,10.0,2.5,8.0,4.0,49.0,15.0,44124.0,33055.0,1.0,4.0,6.0,5.0,8.0,7.0,10.0,6.0,9.0,6.0,6.0,Male,Tier 1,Store
75,61737.0,6.1,8.0,1.9,9.0,6.0,44.0,2.0,118683.0,2722.0,4.0,8.0,2.0,7.0,9.0,7.0,4.0,2.0,10.0,9.0,9.0,Other,Tier 3,Online
58,145912.0,9.0,9.0,2.0,1.0,3.0,16.0,19.0,111162.0,97224.0,1.0,4.0,3.0,10.0,2.0,3.0,6.0,2.0,4.0,1.0,7.0,Female,Tier 2,Store
45,104031.0,1.0,6.0,0.8,8.0,9.0,35.0,0.0,75525.0,138233.0,10.0,1.0,6.0,2.0,6.0,4.0,6.0,2.0,6.0,7.0,5.0,Male,Tier 1,Store
24,220042.0,6.8,8.0,3.8,8.0,6.0,17.0,4.0,79855.0,23037.0,1.0,7.0,6.0,9.0,3.0,10.0,9.0,3.0,8.0,6.0,2.0,Other,Tier 2,Online
26,198024.0,5.5,2.0,4.9,5.0,7.0,32.0,0.0,33221.0,134171.0,7.0,0.0,7.0,3.0,4.0,9.0,7.0,6.0,1.0,6.0,6.0,Female,Tier 3,Store
25,35991.0,7.2,10.0,0.7,10.0,6.0,17.0,6.0,56962.0,128001.0,5.0,2.0,2.0,8.0,8.0,3.0,8.0,2.0,8.0,1.0,2.0,Other,Tier 1,Store
29,42472.0,6.1,8.0,3.8,2.0,9.0,6.0,17.0,121471.0,29468.0,8.0,3.0,6.0,3.0,3.0,6.0,9.0,10.0,3.0,6.0,4.0,Male,Tier 1,Store
51,74946.0,5.8,13.0,2.4,7.0,2.0,28.0,3.0,56598.0,8583.0,4.0,9.0,2.0,6.0,4.0,9.0,6.0,4.0,9.0,9.0,6.0,Male,Tier 2,Online
50,172921.0,3.6,11.0,1.7,5.0,8.0,4.0,8.0,25623.0,145703.0,9.0,6.0,5.0,7.0,3.0,10.0,2.0,4.0,8.0,8.0,1.0,Male,Tier 3,Store
65,16541.0,4.7,2.0,2.7,5.0,5.0,15.0,0.0,71397.0,57597.0,10.0,2.0,3.0,1.0,3.0,3.0,5.0,2.0,2.0,10.0,2.0,Female,Tier 2,Store
72,144237.0,12.0,8.0,1.5,6.0,2.0,30.0,0.0,121727.0,842.0,4.0,0.0,4.0,1.0,2.0,10.0,9.0,2.0,10.0,8.0,6.0,Female,Tier 1,Online
40,17765.0,7.2,2.0,2.8,10.0,7.0,4.0,5.0,136835.0,105188.0,2.0,3.0,1.0,6.0,10.0,9.0,1.0,4.0,2.0,6.0,8.0,Other,Tier 3,Store
79,58074.0,8.1,3.0,2.1,8.0,5.0,9.0,16.0,128495.0,141662.0,3.0,7.0,7.0,4.0,9.0,9.0,6.0,8.0,7.0,6.0,5.0,Female,Tier 1,Store
41,117795.0,5.3,7.0,2.1,1.0,8.0,28.0,15.0,94879.0,51247.0,9.0,1.0,2.0,7.0,3.0,5.0,9.0,6.0,7.0,2.0,3.0,Female,Tier 1,Store
54,175355.0,4.3,11.0,4.0,3.0,10.0,28.0,18.0,58775.0,134000.0,3.0,6.0,6.0,2.0,1.0,3.0,3.0,8.0,7.0,3.0,9.0,Male,Tier 2,Store
52,116387.0,7.6,9.0,0.2,7.0,6.0,15.0,3.0,116654.0,116434.0,1.0,1.0,4.0,1.0,7.0,2.0,6.0,10.0,1.0,9.0,5.0,Female,Tier 3,Store
61,246233.0,2.2,3.0,1.8,9.0,7.0,3.0,9.0,67473.0,30057.0,9.0,0.0,5.0,5.0,9.0,2.0,8.0,1.0,3.0,1.0,9.0,Other,Tier 3,Store
57,146841.0,4.7,5.0,0.0,10.0,1.0,0.0,15.0,56835.0,13305.0,2.0,8.0,7.0,4.0,5.0,5.0,8.0,10.0,8.0,5.0,3.0,Male,Tier 2,Store
39,163878.0,5.3,9.0,2.7,2.0,2.0,7.0,6.0,105572.0,99427.0,2.0,9.0,3.0,7.0,5.0,3.0,3.0,3.0,9.0,4.0,3.0,Other,Tier 1,Store
44,236590.0,7.9,7.0,1.9,4.0,9.0,27.0,1.0,50247.0,134415.0,8.0,2.0,3.0,8.0,3.0,7.0,2.0,10.0,8.0,3.0,3.0,Female,Tier 1,Store
52,17972.0,6.8,14.0,1.6,4.0,7.0,0.0,19.0,79356.0,124577.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,7.0,5.0,4.0,5.0,Male,Tier 1,Store
18,164328.0,5.1,2.0,2.9,7.0,7.0,27.0,6.0,29217.0,64748.0,3.0,1.0,5.0,8.0,4.0,6.0,10.0,8.0,3.0,3.0,1.0,Female,Tier 1,Store
52,118903.0,6.7,5.0,3.3,5.0,4.0,2.0,6.0,111992.0,56674.0,3.0,8.0,1.0,9.0,8.0,5.0,3.0,5.0,7.0,6.0,7.0,Other,Tier 3,Store
54,164725.0,5.4,5.0,4.0,5.0,4.0,49.0,4.0,6354.0,138194.0,6.0,1.0,4.0,7.0,5.0,4.0,3.0,1.0,7.0,3.0,9.0,Other,Tier 2,Store
64,118579.0,8.1,9.0,6.0,7.0,3.0,1.0,14.0,108233.0,68093.0,4.0,4.0,2.0,6.0,8.0,9.0,6.0,2.0,8.0,10.0,7.0,Male,Tier 2,Store
31,232741.0,6.5,2.0,1.8,2.0,10.0,24.0,18.0,13621.0,47737.0,2.0,4.0,5.0,9.0,3.0,8.0,4.0,7.0,8.0,2.0,2.0,Other,Tier 2,Store
20,54339.0,9.5,1.0,1.6,8.0,4.0,36.0,9.0,1133.0,120673.0,4.0,9.0,7.0,1.0,8.0,3.0,4.0,9.0,6.0,1.0,8.0,Female,Tier 1,Store
18,171829.0,5.4,4.0,2.5,6.0,10.0,10.0,4.0,83941.0,98631.0,3.0,5.0,7.0,1.0,4.0,6.0,2.0,2.0,7.0,5.0,10.0,Female,Tier 1,Store
22,118376.0,8.5,4.0,2.6,5.0,6.0,45.0,4.0,92077.0,116900.0,7.0,4.0,3.0,1.0,7.0,9.0,7.0,10.0,2.0,4.0,9.0,Other,Tier 1,Store
43,57399.0,6.2,1.0,4.8,1.0,3.0,17.0,17.0,85814.0,75100.0,10.0,7.0,5.0,1.0,9.0,5.0,2.0,1.0,7.0,3.0,3.0,Female,Tier 2,Store
72,59013.0,4.6,10.0,3.2,2.0,10.0,41.0,3.0,89406.0,99464.0,4.0,8.0,5.0,5.0,2.0,9.0,5.0,4.0,2.0,2.0,2.0,Female,Tier 2,Store
31,243677.0,11.2,7.0,1.3,6.0,8.0,38.0,13.0,17469.0,135555.0,1.0,8.0,6.0,7.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,Female,Tier 3,Store
56,160778.0,8.6,2.0,1.2,6.0,1.0,39.0,17.0,80296.0,3724.0,7.0,6.0,3.0,7.0,10.0,5.0,4.0,7.0,3.0,3.0,10.0,Male,Tier 2,Online
44,184303.0,6.5,11.0,3.4,9.0,6.0,19.0,8.0,104486.0,129118.0,4.0,1.0,3.0,8.0,2.0,2.0,6.0,8.0,10.0,1.0,9.0,Male,Tier 1,Store
26,42909.0,7.5,13.0,2.2,6.0,2.0,16.0,16.0,66464.0,42645.0,9.0,2.0,3.0,7.0,4.0,6.0,9.0,8.0,8.0,10.0,2.0,Other,Tier 3,Store
32,222703.0,3.8,9.0,4.3,1.0,1.0,6.0,11.0,132677.0,117563.0,4.0,4.0,5.0,4.0,7.0,3.0,7.0,7.0,1.0,10.0,1.0,Male,Tier 3,Store
32,203644.0,3.9,7.0,3.2,7.0,4.0,47.0,17.0,93610.0,94636.0,7.0,1.0,2.0,2.0,1.0,6.0,2.0,9.0,5.0,2.0,5.0,Female,Tier 3,Store
43,231951.0,8.2,13.0,1.1,3.0,6.0,16.0,15.0,27477.0,28490.0,6.0,7.0,6.0,6.0,7.0,7.0,10.0,9.0,2.0,7.0,6.0,Female,Tier 1,Store
59,209839.0,6.0,13.0,1.0,8.0,7.0,3.0,2.0,68687.0,146503.0,6.0,3.0,6.0,1.0,4.0,5.0,6.0,7.0,5.0,1.0,10.0,Other,Tier 2,Store
77,172541.0,5.7,12.0,2.9,6.0,1.0,35.0,18.0,92082.0,115759.0,2.0,6.0,3.0,5.0,1.0,6.0,10.0,4.0,4.0,4.0,5.0,Female,Tier 1,Store
30,147385.0,5.4,12.0,2.1,3.0,3.0,29.0,9.0,33951.0,109717.0,5.0,4.0,1.0,7.0,5.0,4.0,10.0,7.0,2.0,4.0,10.0,Male,Tier 3,Store
68,153919.0,6.3,14.0,4.0,3.0,6.0,0.0,19.0,102658.0,134419.0,4.0,8.0,6.0,7.0,4.0,6.0,4.0,5.0,5.0,9.0,8.0,Female,Tier 2,Store
49,196294.0,5.5,7.0,2.9,8.0,6.0,34.0,6.0,16239.0,51114.0,1.0,9.0,7.0,7.0,6.0,7.0,9.0,3.0,7.0,1.0,7.0,Female,Tier 3,Store
56,220774.0,1.9,1.0,2.9,6.0,10.0,11.0,0.0,81110.0,50960.0,9.0,2.0,1.0,3.0,5.0,9.0,8.0,10.0,10.0,4.0,5.0,Male,Tier 2,Store
66,156002.0,8.8,14.0,0.9,2.0,6.0,16.0,0.0,75652.0,135566.0,3.0,3.0,2.0,3.0,7.0,3.0,6.0,9.0,3.0,2.0,10.0,Female,Tier 2,Store
69,18285.0,5.8,9.0,1.9,3.0,7.0,15.0,14.0,110041.0,114112.0,9.0,5.0,7.0,2.0,6.0,3.0,4.0,4.0,5.0,7.0,2.0,Male,Tier 3,Store
78,138637.0,9.7,10.0,2.4,6.0,7.0,27.0,0.0,24638.0,5233.0,1.0,6.0,2.0,8.0,7.0,1.0,9.0,10.0,9.0,6.0,9.0,Male,Tier 1,Online
49,50863.0,2.5,9.0,0.1,7.0,10.0,31.0,8.0,56208.0,111844.0,7.0,7.0,6.0,10.0,2.0,5.0,5.0,6.0,8.0,10.0,1.0,Other,Tier 3,Store
21,162776.0,2.5,2.0,3.3,4.0,8.0,45.0,13.0,25831.0,119113.0,9.0,7.0,5.0,2.0,8.0,9.0,7.0,3.0,7.0,3.0,9.0,Male,Tier 3,Store
47,164777.0,5.4,10.0,3.6,8.0,2.0,34.0,12.0,122359.0,94010.0,2.0,0.0,6.0,9.0,10.0,6.0,6.0,5.0,9.0,6.0,3.0,Male,Tier 3,Store
54,146627.0,8.0,9.0,1.8,3.0,10.0,18.0,18.0,78537.0,23504.0,3.0,5.0,1.0,9.0,6.0,3.0,10.0,5.0,5.0,7.0,3.0,Male,Tier 2,Store
40,36323.0,3.6,2.0,4.1,6.0,1.0,28.0,15.0,41448.0,5103.0,10.0,0.0,2.0,5.0,2.0,10.0,9.0,8.0,9.0,5.0,5.0,Male,Tier 1,Hybrid
56,85968.0,3.5,13.0,4.1,7.0,10.0,28.0,16.0,59910.0,41333.0,2.0,0.0,6.0,6.0,8.0,7.0,5.0,10.0,1.0,6.0,3.0,Female,Tier 1,Store
62,212994.0,6.7,2.0,3.2,8.0,7.0,15.0,8.0,116934.0,108180.0,7.0,3.0,4.0,2.0,9.0,9.0,6.0,5.0,7.0,8.0,6.0,Female,Tier 3,Store
32,68915.0,5.4,13.0,2.4,4.0,1.0,3.0,13.0,78818.0,96001.0,8.0,8.0,1.0,7.0,7.0,7.0,9.0,4.0,7.0,3.0,6.0,Female,Tier 2,Store
60,124543.0,7.1,13.0,3.8,5.0,2.0,20.0,2.0,21340.0,60841.0,6.0,9.0,5.0,7.0,10.0,2.0,1.0,6.0,2.0,3.0,3.0,Other,Tier 2,Store
46,156691.0,5.4,13.0,0.6,6.0,1.0,48.0,8.0,92800.0,93812.0,1.0,1.0,7.0,10.0,7.0,10.0,9.0,3.0,10.0,1.0,7.0,Female,Tier 3,Store
53,218462.0,6.8,8.0,2.6,1.0,1.0,43.0,19.0,72635.0,130427.0,5.0,3.0,6.0,5.0,2.0,1.0,8.0,2.0,9.0,3.0,7.0,Female,Tier 2,Store
30,123500.0,8.7,3.0,1.4,9.0,3.0,0.0,0.0,81535.0,118800.0,1.0,5.0,2.0,6.0,4.0,1.0,6.0,1.0,3.0,3.0,1.0,Other,Tier 3,Store
49,205346.0,3.6,14.0,1.6,3.0,4.0,18.0,4.0,59280.0,62788.0,3.0,7.0,7.0,2.0,8.0,3.0,6.0,6.0,5.0,8.0,1.0,Female,Tier 3,Store
24,219245.0,8.4,3.0,3.1,2.0,5.0,43.0,5.0,74441.0,127310.0,1.0,1.0,5.0,4.0,5.0,9.0,6.0,6.0,6.0,8.0,1.0,Male,Tier 1,Store
76,167297.0,2.6,7.0,1.5,7.0,5.0,25.0,19.0,116497.0,149024.0,2.0,0.0,4.0,7.0,9.0,1.0,3.0,1.0,9.0,4.0,2.0,Male,Tier 1,Store
68,126266.0,7.2,10.0,0.5,4.0,2.0,11.0,13.0,6513.0,147067.0,10.0,2.0,3.0,6.0,7.0,1.0,9.0,7.0,6.0,4.0,9.0,Female,Tier 2,Store
39,41739.0,8.8,6.0,5.4,4.0,3.0,16.0,9.0,148567.0,17768.0,1.0,0.0,4.0,7.0,5.0,9.0,4.0,5.0,9.0,4.0,4.0,Other,Tier 2,Hybrid
45,193780.0,5.0,7.0,1.7,10.0,8.0,36.0,7.0,81143.0,72313.0,7.0,9.0,1.0,9.0,8.0,8.0,3.0,3.0,3.0,4.0,7.0,Male,Tier 3,Store
19,143041.0,7.3,6.0,1.4,9.0,2.0,27.0,14.0,107435.0,21414.0,7.0,0.0,3.0,9.0,8.0,9.0,3.0,7.0,6.0,7.0,4.0,Female,Tier 1,Store
59,68019.0,5.0,14.0,4.1,7.0,4.0,35.0,0.0,76716.0,101646.0,4.0,4.0,1.0,2.0,2.0,7.0,5.0,4.0,2.0,8.0,10.0,Male,Tier 3,Store
62,222226.0,7.2,9.0,1.7,9.0,7.0,28.0,15.0,58708.0,120987.0,2.0,9.0,2.0,3.0,7.0,2.0,9.0,1.0,1.0,2.0,2.0,Other,Tier 2,Store
79,248169.0,1.5,2.0,0.8,1.0,9.0,4.0,19.0,127600.0,97844.0,4.0,8.0,2.0,3.0,6.0,3.0,3.0,10.0,1.0,2.0,10.0,Female,Tier 1,Store
74,22373.0,6.3,8.0,1.3,3.0,3.0,37.0,6.0,22706.0,139268.0,4.0,6.0,5.0,3.0,3.0,5.0,8.0,5.0,10.0,7.0,1.0,Other,Tier 2,Store
70,181353.0,6.8,11.0,1.9,10.0,3.0,2.0,0.0,36095.0,50286.0,9.0,4.0,1.0,8.0,2.0,4.0,10.0,3.0,7.0,5.0,8.0,Other,Tier 3,Store
23,35187.0,8.7,6.0,1.1,10.0,7.0,14.0,4.0,13955.0,58226.0,9.0,3.0,7.0,2.0,10.0,9.0,4.0,9.0,10.0,4.0,7.0,Other,Tier 3,Store
45,82863.0,7.9,14.0,1.4,6.0,8.0,2.0,9.0,27183.0,83886.0,5.0,4.0,3.0,10.0,2.0,3.0,2.0,4.0,7.0,2.0,3.0,Male,Tier 2,Store
45,112927.0,5.7,4.0,1.9,1.0,4.0,12.0,4.0,40662.0,92543.0,7.0,4.0,6.0,9.0,2.0,6.0,5.0,5.0,1.0,9.0,4.0,Female,Tier 2,Store
61,99085.0,6.5,6.0,3.8,5.0,1.0,4.0,7.0,113980.0,75515.0,7.0,4.0,3.0,3.0,8.0,8.0,8.0,1.0,7.0,8.0,5.0,Female,Tier 2,Store
61,132996.0,3.1,6.0,5.2,4.0,5.0,20.0,5.0,105078.0,35686.0,3.0,1.0,3.0,3.0,9.0,5.0,9.0,2.0,9.0,6.0,7.0,Male,Tier 1,Store
37,54220.0,9.3,12.0,3.9,4.0,4.0,40.0,9.0,5799.0,132034.0,9.0,6.0,7.0,2.0,10.0,7.0,9.0,7.0,5.0,2.0,8.0,Male,Tier 3,Store
47,145503.0,7.4,10.0,2.2,7.0,8.0,22.0,13.0,25603.0,3961.0,3.0,7.0,2.0,9.0,10.0,6.0,10.0,5.0,3.0,6.0,4.0,Female,Tier 3,Online
79,22642.0,2.3,3.0,0.7,5.0,7.0,46.0,7.0,38875.0,61678.0,7.0,4.0,4.0,5.0,7.0,6.0,2.0,4.0,6.0,10.0,4.0,Female,Tier 3,Store
28,94971.0,6.5,8.0,3.4,7.0,2.0,21.0,5.0,74950.0,41811.0,7.0,1.0,7.0,8.0,3.0,9.0,1.0,8.0,2.0,5.0,2.0,Other,Tier 2,Store
75,70556.0,6.6,5.0,1.2,1.0,6.0,33.0,8.0,92094.0,143843.0,9.0,7.0,2.0,3.0,8.0,3.0,2.0,2.0,3.0,10.0,1.0,Male,Tier 3,Store
72,179832.0,4.5,11.0,2.0,9.0,4.0,40.0,14.0,129753.0,118814.0,7.0,6.0,7.0,7.0,3.0,1.0,8.0,2.0,6.0,1.0,8.0,Male,Tier 3,Store
45,53192.0,6.2,10.0,4.6,8.0,7.0,25.0,15.0,108193.0,19054.0,5.0,3.0,6.0,5.0,7.0,6.0,6.0,1.0,10.0,6.0,4.0,Male,Tier 3,Online
42,150453.0,4.3,11.0,4.7,7.0,9.0,46.0,0.0,22442.0,46972.0,10.0,7.0,3.0,6.0,6.0,4.0,8.0,7.0,9.0,4.0,2.0,Male,Tier 3,Store
56,242655.0,3.2,4.0,2.7,10.0,7.0,30.0,13.0,119240.0,140317.0,2.0,6.0,5.0,2.0,4.0,3.0,6.0,7.0,4.0,7.0,7.0,Male,Tier 1,Store
79,165630.0,4.8,14.0,4.1,2.0,2.0,34.0,19.0,93771.0,10528.0,10.0,9.0,3.0,3.0,1.0,4.0,9.0,9.0,6.0,10.0,4.0,Other,Tier 1,Store
50,45782.0,6.3,14.0,4.0,6.0,8.0,6.0,17.0,125421.0,82970.0,1.0,6.0,3.0,5.0,10.0,5.0,7.0,10.0,2.0,2.0,3.0,Other,Tier 1,Store
18,19782.0,7.9,13.0,3.4,4.0,6.0,39.0,6.0,114153.0,12853.0,6.0,4.0,4.0,9.0,8.0,4.0,9.0,4.0,3.0,5.0,1.0,Female,Tier 2,Online
74,237489.0,6.1,2.0,2.1,3.0,9.0,44.0,11.0,36109.0,53701.0,9.0,6.0,5.0,5.0,7.0,10.0,1.0,8.0,4.0,7.0,8.0,Other,Tier 3,Store
44,200784.0,7.9,14.0,1.8,8.0,7.0,31.0,9.0,113942.0,54960.0,3.0,5.0,7.0,7.0,4.0,3.0,8.0,2.0,7.0,7.0,3.0,Other,Tier 3,Store
79,241017.0,7.3,10.0,2.6,4.0,5.0,21.0,14.0,962.0,44697.0,1.0,7.0,5.0,5.0,1.0,2.0,8.0,7.0,1.0,2.0,5.0,Other,Tier 2,Store
74,165534.0,3.9,1.0,0.8,3.0,8.0,46.0,6.0,112514.0,147326.0,1.0,0.0,4.0,2.0,1.0,1.0,6.0,6.0,6.0,2.0,4.0,Other,Tier 2,Store
69,75030.0,7.3,13.0,1.9,5.0,7.0,5.0,4.0,60302.0,21238.0,9.0,8.0,1.0,3.0,8.0,4.0,4.0,9.0,10.0,10.0,3.0,Male,Tier 3,Store
30,214591.0,7.3,7.0,3.3,9.0,1.0,20.0,10.0,116539.0,35964.0,9.0,9.0,4.0,7.0,7.0,7.0,9.0,2.0,6.0,8.0,9.0,Female,Tier 3,Store
58,71411.0,9.5,10.0,1.7,10.0,5.0,44.0,2.0,44776.0,49248.0,6.0,6.0,3.0,6.0,1.0,2.0,5.0,6.0,3.0,2.0,3.0,Female,Tier 3,Store
20,201278.0,6.8,11.0,4.5,3.0,7.0,38.0,3.0,147586.0,50206.0,3.0,3.0,2.0,5.0,4.0,10.0,8.0,6.0,7.0,6.0,6.0,Female,Tier 2,Store
56,112469.0,3.5,3.0,2.8,9.0,10.0,48.0,10.0,4027.0,57290.0,9.0,1.0,3.0,5.0,9.0,6.0,6.0,10.0,6.0,8.0,2.0,Female,Tier 1,Store
23,61950.0,4.9,3.0,3.5,4.0,7.0,46.0,14.0,104183.0,52320.0,5.0,6.0,5.0,10.0,9.0,6.0,10.0,8.0,6.0,2.0,2.0,Other,Tier 3,Store
25,148595.0,2.3,3.0,2.2,10.0,3.0,36.0,14.0,982.0,48606.0,8.0,7.0,4.0,10.0,1.0,8.0,7.0,7.0,3.0,2.0,3.0,Other,Tier 3,Store
44,206998.0,7.0,10.0,3.3,4.0,5.0,26.0,16.0,12164.0,18010.0,4.0,5.0,5.0,3.0,2.0,9.0,6.0,4.0,10.0,9.0,8.0,Male,Tier 1,Hybrid
26,155749.0,9.3,12.0,1.0,2.0,8.0,9.0,10.0,145935.0,8481.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,6.0,2.0,3.0,9.0,Female,Tier 2,Online
79,221900.0,1.2,13.0,3.1,8.0,9.0,21.0,5.0,145849.0,28906.0,2.0,2.0,3.0,2.0,5.0,10.0,10.0,6.0,7.0,5.0,3.0,Other,Tier 1,Store
54,161161.0,9.4,3.0,3.2,4.0,9.0,43.0,6.0,69625.0,5469.0,8.0,0.0,5.0,5.0,8.0,3.0,9.0,4.0,8.0,4.0,10.0,Female,Tier 2,Online
50,150653.0,7.0,2.0,4.2,3.0,10.0,17.0,10.0,129396.0,31393.0,4.0,2.0,1.0,9.0,1.0,6.0,8.0,9.0,5.0,5.0,7.0,Other,Tier 2,Store
68,157979.0,3.8,6.0,0.0,3.0,5.0,3.0,4.0,27190.0,16374.0,1.0,3.0,3.0,2.0,2.0,7.0,8.0,1.0,1.0,1.0,2.0,Male,Tier 2,Hybrid
59,151681.0,6.5,14.0,1.6,1.0,2.0,44.0,0.0,146882.0,145372.0,5.0,7.0,6.0,5.0,9.0,7.0,8.0,8.0,9.0,1.0,3.0,Male,Tier 3,Store
61,197225.0,3.9,10.0,0.2,8.0,8.0,34.0,0.0,79943.0,102991.0,4.0,7.0,7.0,1.0,10.0,3.0,7.0,4.0,5.0,3.0,4.0,Other,Tier 3,Store
41,65539.0,6.9,3.0,1.4,5.0,7.0,37.0,12.0,140861.0,123191.0,10.0,8.0,7.0,4.0,10.0,8.0,6.0,2.0,5.0,3.0,1.0,Female,Tier 1,Store
32,190215.0,6.1,1.0,2.4,5.0,4.0,37.0,1.0,32321.0,78610.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,9.0,1.0,5.0,1.0,Male,Tier 1,Store
76,37936.0,6.7,10.0,3.3,4.0,5.0,35.0,17.0,80386.0,3081.0,3.0,0.0,3.0,7.0,5.0,9.0,2.0,4.0,5.0,7.0,10.0,Male,Tier 1,Online
71,65182.0,4.2,13.0,5.4,5.0,10.0,3.0,5.0,120141.0,54844.0,4.0,3.0,5.0,2.0,6.0,2.0,4.0,5.0,2.0,10.0,3.0,Male,Tier 2,Store
49,126259.0,4.5,13.0,4.3,5.0,10.0,44.0,13.0,48125.0,14994.0,8.0,6.0,2.0,6.0,6.0,7.0,1.0,9.0,4.0,1.0,2.0,Male,Tier 1,Online
49,245596.0,7.0,9.0,1.9,9.0,2.0,9.0,10.0,82395.0,100995.0,6.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,7.0,8.0,1.0,Female,Tier 2,Store
41,110042.0,5.0,6.0,3.4,6.0,9.0,31.0,4.0,146200.0,130326.0,5.0,8.0,5.0,9.0,4.0,2.0,10.0,1.0,8.0,9.0,6.0,Female,Tier 3,Store
58,28163.0,6.3,6.0,4.1,9.0,6.0,9.0,18.0,91020.0,115937.0,10.0,4.0,1.0,6.0,9.0,5.0,2.0,6.0,5.0,8.0,10.0,Female,Tier 2,Store
69,205830.0,6.9,10.0,2.4,8.0,9.0,42.0,12.0,52433.0,4713.0,4.0,1.0,5.0,7.0,1.0,4.0,8.0,3.0,7.0,2.0,1.0,Other,Tier 1,Online
66,192129.0,5.6,9.0,2.4,3.0,8.0,44.0,11.0,139176.0,10407.0,10.0,2.0,1.0,5.0,8.0,9.0,5.0,10.0,7.0,5.0,3.0,Female,Tier 2,Online
79,158609.0,8.3,2.0,2.2,2.0,1.0,9.0,8.0,35473.0,44498.0,2.0,5.0,6.0,7.0,8.0,2.0,5.0,5.0,7.0,4.0,9.0,Female,Tier 1,Store
66,37419.0,5.6,10.0,3.1,6.0,9.0,10.0,3.0,70062.0,137856.0,1.0,6.0,4.0,8.0,7.0,7.0,1.0,10.0,6.0,1.0,8.0,Male,Tier 3,Store
